"Date","Time","Open","High","Low","Close","Vol","OI","Vol","VolAvg"
10/29/2010,16:00,1184.74,1196.14,1171.70,1183.26,17247130,0,17247130.00,0.00
11/05/2010,16:00,1185.71,1227.08,1177.65,1225.85,18807120,0,18807120.00,0.00
11/12/2010,16:00,1223.24,1226.84,1194.08,1199.21,18796860,0,18796860.00,0.00
11/19/2010,16:00,1200.44,1207.43,1173.00,1199.73,17339060,0,17339060.00,0.00
11/26/2010,16:00,1198.07,1198.94,1176.91,1189.40,10424100,0,10424100.00,0.00
12/03/2010,16:00,1189.08,1225.57,1173.64,1224.71,17925630,0,17925630.00,0.00
12/10/2010,16:00,1223.87,1240.40,1219.50,1240.40,21320380,0,21320380.00,0.00
12/17/2010,16:00,1242.52,1246.73,1232.85,1243.91,19324140,0,19324140.00,0.00
12/24/2010,16:00,1245.76,1259.39,1241.51,1256.77,10498060,0,10498060.00,0.00
12/31/2010,16:00,1254.66,1262.60,1251.48,1257.64,7592440,0,7592440.00,0.00
01/07/2011,16:00,1257.62,1278.17,1257.62,1271.50,19724190,0,19724190.00,0.00
01/14/2011,16:00,1270.84,1293.24,1262.18,1293.24,17762200,0,17762200.00,0.00
01/21/2011,16:00,1292.64,1296.06,1271.26,1283.35,16641880,0,16641880.00,0.00
01/28/2011,16:00,1283.29,1302.67,1275.10,1276.34,18771090,0,18771090.00,0.00
02/04/2011,16:00,1276.50,1311.00,1276.50,1310.87,17249330,0,17249330.00,0.00
02/11/2011,16:00,1311.85,1330.79,1311.74,1329.15,16414300,0,16414300.00,0.00
02/18/2011,16:00,1328.73,1344.07,1324.61,1343.01,15543230,0,15543230.00,0.00
02/25/2011,16:00,1338.91,1338.91,1294.26,1319.88,15796580,0,15796580.00,0.00
03/04/2011,16:00,1321.61,1332.28,1302.58,1321.15,17371980,0,17371980.00,0.00
03/11/2011,16:00,1322.72,1327.68,1291.99,1304.28,16442270,0,16442270.00,0.00
03/18/2011,16:00,1301.19,1301.19,1249.05,1279.21,20065350,0,20065350.00,0.00
03/25/2011,16:00,1281.65,1319.18,1281.65,1313.80,15581360,0,15581360.00,0.00
04/01/2011,16:00,1315.45,1337.85,1305.26,1332.41,14170200,0,14170200.00,0.00
04/08/2011,16:00,1333.56,1339.46,1322.94,1328.17,14645260,0,14645260.00,0.00
04/15/2011,16:00,1329.01,1333.77,1302.42,1319.68,14937300,0,14937300.00,0.00
04/22/2011,16:00,1313.35,1337.49,1294.70,1337.38,13387910,0,13387910.00,0.00
04/29/2011,16:00,1337.14,1364.56,1331.47,1363.61,15431450,0,15431450.00,0.00
05/06/2011,16:00,1365.21,1370.58,1329.17,1340.20,16518840,0,16518840.00,0.00
05/13/2011,16:00,1340.20,1359.44,1332.03,1337.77,13537120,0,13537120.00,0.00
05/20/2011,16:00,1334.77,1346.82,1318.51,1333.27,13802770,0,13802770.00,0.00
05/27/2011,16:00,1333.07,1334.62,1311.80,1331.10,12672430,0,12672430.00,0.00
06/03/2011,16:00,1331.10,1345.20,1297.90,1300.16,11633240,0,11633240.00,0.00
06/10/2011,16:00,1300.26,1300.26,1268.28,1270.98,14005080,0,14005080.00,0.00
06/17/2011,16:00,1271.31,1292.50,1258.07,1271.50,14919280,0,14919280.00,0.00
06/24/2011,16:00,1271.50,1298.61,1262.87,1268.45,13656999,0,13656999.00,0.00
07/01/2011,16:00,1268.44,1341.01,1267.53,1339.67,12898638,0,12898638.00,0.00
07/08/2011,16:00,1339.59,1356.48,1330.92,1343.80,9607268,0,9607268.00,0.00
07/15/2011,16:00,1343.31,1343.31,1306.51,1316.14,13658102,0,13658102.00,0.00
07/22/2011,16:00,1315.94,1347.00,1295.92,1345.02,14416453,0,14416453.00,0.00
07/29/2011,16:00,1344.32,1344.32,1282.86,1292.28,15058444,0,15058444.00,0.00
08/05/2011,16:00,1292.59,1307.38,1168.09,1199.38,23041037,0,23041037.00,0.00
08/12/2011,16:00,1198.48,1198.48,1101.54,1178.81,29878788,0,29878788.00,0.00
08/19/2011,16:00,1178.86,1208.47,1122.05,1123.53,18934096,0,18934096.00,0.00
08/26/2011,16:00,1123.55,1190.68,1121.09,1176.80,18477924,0,18477924.00,0.00
09/02/2011,16:00,1177.91,1230.71,1170.56,1173.97,15019190,0,15019190.00,0.00
09/09/2011,16:00,1173.97,1204.40,1140.13,1154.23,13248026,0,13248026.00,0.00
09/16/2011,16:00,1153.50,1220.06,1136.07,1216.01,17304432,0,17304432.00,0.00
09/23/2011,16:00,1214.99,1220.39,1114.22,1136.43,18804953,0,18804953.00,0.00
09/30/2011,16:00,1136.91,1195.86,1131.07,1131.42,17311771,0,17311771.00,0.00
10/07/2011,16:00,1131.21,1171.40,1074.77,1155.46,20900685,0,20900685.00,0.00
10/14/2011,16:00,1158.15,1224.61,1158.15,1224.58,15025880,0,15025880.00,0.00
10/21/2011,16:00,1224.47,1239.03,1191.48,1238.25,16933226,0,16933226.00,0.00
10/28/2011,16:00,1238.72,1292.66,1221.06,1285.08,18180932,0,18180932.00,0.00
11/04/2011,16:00,1284.96,1284.96,1215.42,1253.23,16647144,0,16647144.00,0.00
11/11/2011,16:00,1253.21,1277.55,1226.64,1263.85,14487820,0,14487820.00,0.00
11/18/2011,16:00,1263.85,1264.25,1209.43,1215.65,14323824,0,14323824.00,0.00
11/25/2011,16:00,1215.62,1215.62,1158.66,1158.67,10157857,0,10157857.00,0.00
12/02/2011,16:00,1158.67,1260.08,1158.67,1244.28,15496388,0,15496388.00,0.00
12/09/2011,16:00,1244.33,1267.06,1231.47,1255.19,14324896,0,14324896.00,0.00
12/16/2011,16:00,1255.05,1255.05,1209.47,1219.66,14833163,0,14833163.00,0.00
12/23/2011,16:00,1219.74,1265.42,1202.37,1265.33,12710931,0,12710931.00,0.00
12/30/2011,16:00,1265.02,1269.37,1248.64,1257.60,6155853,0,6155853.00,0.00
01/06/2012,16:00,1258.86,1284.62,1258.86,1277.81,11626504,0,11626504.00,0.00
01/13/2012,16:00,1277.83,1296.82,1274.55,1289.09,13989125,0,13989125.00,0.00
01/20/2012,16:00,1290.22,1315.49,1290.22,1315.38,12817034,0,12817034.00,0.00
01/27/2012,16:00,1315.29,1333.47,1306.06,1316.32,15207271,0,15207271.00,0.00
02/03/2012,16:00,1316.16,1345.34,1300.49,1344.90,14794321,0,14794321.00,0.00
02/10/2012,16:00,1344.32,1354.32,1335.92,1342.64,13750070,0,13750070.00,0.00
02/17/2012,16:00,1343.06,1363.40,1340.80,1361.23,14245431,0,14245431.00,0.00
02/24/2012,16:00,1361.22,1368.92,1352.28,1365.74,10107554,0,10107554.00,0.00
03/02/2012,16:00,1365.20,1378.04,1354.92,1369.63,13247821,0,13247821.00,0.00
03/09/2012,16:00,1369.59,1374.76,1340.03,1370.87,12675472,0,12675472.00,0.00
03/16/2012,16:00,1370.78,1405.88,1366.69,1404.17,15442013,0,15442013.00,0.00
03/23/2012,16:00,1404.17,1414.00,1386.87,1397.11,13197984,0,13197984.00,0.00
03/30/2012,16:00,1397.11,1419.15,1391.56,1408.47,12938001,0,12938001.00,0.00
04/06/2012,16:00,1408.47,1422.38,1392.92,1398.08,10312120,0,10312120.00,0.00
04/13/2012,16:00,1397.45,1397.45,1357.38,1370.26,13100280,0,13100280.00,0.00
04/20/2012,16:00,1370.27,1392.76,1365.38,1378.53,13678654,0,13678654.00,0.00
04/27/2012,16:00,1378.53,1406.64,1358.79,1403.36,13450538,0,13450538.00,0.00
05/04/2012,16:00,1403.26,1415.32,1367.96,1369.10,12699790,0,12699790.00,0.00
05/11/2012,16:00,1368.79,1373.91,1343.13,1353.39,14275365,0,14275365.00,0.00
05/18/2012,16:00,1351.93,1351.93,1291.98,1295.22,15234609,0,15234609.00,0.00
05/25/2012,16:00,1295.73,1328.49,1295.73,1317.82,13359065,0,13359065.00,0.00
06/01/2012,16:00,1318.90,1334.93,1277.25,1278.04,11069193,0,11069193.00,0.00
06/08/2012,16:00,1278.29,1329.05,1266.74,1325.66,13462919,0,13462919.00,0.00
06/15/2012,16:00,1325.72,1343.32,1306.62,1342.84,12997066,0,12997066.00,0.00
06/22/2012,16:00,1342.42,1363.46,1324.41,1335.02,13140511,0,13140511.00,0.00
06/29/2012,16:00,1334.90,1362.17,1309.27,1362.16,12931634,0,12931634.00,0.00
07/06/2012,16:00,1362.33,1374.81,1348.03,1354.68,7720538,0,7720538.00,0.00
07/13/2012,16:00,1354.66,1361.54,1325.41,1356.78,11770768,0,11770768.00,0.00
07/20/2012,16:00,1356.50,1380.39,1345.07,1362.66,13050117,0,13050117.00,0.00
07/27/2012,16:00,1362.34,1389.19,1329.24,1385.97,14295833,0,14295833.00,0.00
08/03/2012,16:00,1385.94,1394.16,1354.65,1390.99,12783242,0,12783242.00,0.00
08/10/2012,16:00,1391.04,1407.14,1391.04,1405.87,10911847,0,10911847.00,0.00
08/17/2012,16:00,1405.87,1418.71,1397.32,1418.16,10293124,0,10293124.00,0.00
08/24/2012,16:00,1417.85,1426.68,1398.04,1411.13,10465885,0,10465885.00,0.00
08/31/2012,16:00,1411.13,1416.17,1397.01,1406.58,9075626,0,9075626.00,0.00
09/07/2012,16:00,1406.54,1437.92,1396.56,1437.92,9775200,0,9775200.00,0.00
09/14/2012,16:00,1437.92,1474.51,1428.98,1465.77,13876557,0,13876557.00,0.00
09/21/2012,16:00,1465.42,1467.07,1449.98,1460.15,12734037,0,12734037.00,0.00
09/28/2012,16:00,1459.76,1463.24,1430.53,1440.67,11921753,0,11921753.00,0.00
10/05/2012,16:00,1440.90,1470.96,1439.01,1460.93,12306996,0,12306996.00,0.00
10/12/2012,16:00,1460.93,1460.93,1425.53,1428.59,11516655,0,11516655.00,0.00
10/19/2012,16:00,1428.75,1464.02,1427.24,1433.19,13686771,0,13686771.00,0.00
10/26/2012,16:00,1433.21,1435.46,1403.28,1411.94,12651081,0,12651081.00,0.00
11/02/2012,16:00,1410.99,1434.27,1405.95,1414.20,8012551,0,8012551.00,0.00
11/09/2012,16:00,1414.02,1433.38,1373.03,1379.85,12994639,0,12994639.00,0.00
11/16/2012,16:00,1379.86,1388.81,1343.35,1359.88,13094168,0,13094168.00,0.00
11/23/2012,16:00,1359.88,1409.16,1359.88,1409.15,7685133,0,7685133.00,0.00
11/30/2012,16:00,1409.15,1419.70,1385.43,1416.18,11529955,0,11529955.00,0.00
12/07/2012,16:00,1416.34,1423.73,1398.23,1418.07,12209479,0,12209479.00,0.00
12/14/2012,16:00,1418.07,1438.59,1411.88,1413.58,11966351,0,11966351.00,0.00
12/21/2012,16:00,1413.54,1448.00,1413.54,1430.15,13763589,0,13763589.00,0.00
12/28/2012,16:00,1430.15,1430.15,1401.58,1402.43,6133457,0,6133457.00,0.00
01/04/2013,16:00,1402.43,1467.94,1398.11,1466.47,10341313,0,10341313.00,0.00
01/11/2013,16:00,1466.47,1472.75,1451.64,1472.05,12057602,0,12057602.00,0.00
01/18/2013,16:00,1472.05,1485.98,1463.76,1485.98,12669469,0,12669469.00,0.00
01/25/2013,16:00,1485.98,1503.26,1481.16,1502.96,10127343,0,10127343.00,0.00
02/01/2013,16:00,1502.96,1514.41,1496.33,1513.17,13148201,0,13148201.00,0.00
02/08/2013,16:00,1513.17,1518.31,1495.02,1517.93,12299221,0,12299221.00,0.00
02/15/2013,16:00,1517.93,1524.69,1513.61,1519.79,11923487,0,11923487.00,0.00
02/22/2013,16:00,1519.79,1530.94,1497.29,1515.60,10370875,0,10370875.00,0.00
03/01/2013,16:00,1515.60,1525.84,1485.01,1518.20,12389128,0,12389128.00,0.00
03/08/2013,16:00,1518.20,1552.48,1512.29,1551.18,11467828,0,11467828.00,0.00
03/15/2013,16:00,1551.15,1563.62,1547.36,1560.70,11465199,0,11465199.00,0.00
03/22/2013,16:00,1560.70,1561.56,1538.57,1556.89,11407490,0,11407490.00,0.00
03/29/2013,16:00,1556.89,1570.28,1546.22,1569.19,8339791,0,8339791.00,0.00
04/05/2013,16:00,1569.18,1573.66,1539.50,1553.28,11128456,0,11128456.00,0.00
04/12/2013,16:00,1553.26,1597.35,1548.63,1588.85,11034839,0,11034839.00,0.00
04/19/2013,16:00,1588.84,1588.84,1536.03,1555.25,13893930,0,13893930.00,0.00
04/26/2013,16:00,1555.25,1592.64,1548.19,1582.24,12317949,0,12317949.00,0.00
05/03/2013,16:00,1582.34,1618.46,1581.28,1614.42,11302586,0,11302586.00,0.00
05/10/2013,16:00,1614.40,1635.01,1614.21,1633.70,10904440,0,10904440.00,0.00
05/17/2013,16:00,1632.10,1667.38,1626.74,1666.12,11546104,0,11546104.00,0.00
05/24/2013,16:00,1665.71,1687.18,1635.53,1649.60,11573935,0,11573935.00,0.00
05/31/2013,16:00,1652.63,1674.21,1630.74,1630.74,9168811,0,9168811.00,0.00
06/07/2013,16:00,1631.71,1646.53,1598.23,1643.38,12182985,0,12182985.00,0.00
06/14/2013,16:00,1644.67,1648.69,1608.07,1626.73,10315635,0,10315635.00,0.00
06/21/2013,16:00,1630.64,1654.19,1577.70,1592.43,13392625,0,13392625.00,0.00
06/28/2013,16:00,1588.77,1620.07,1560.33,1606.28,12515332,0,12515332.00,0.00
07/05/2013,16:00,1609.78,1632.07,1604.57,1631.89,7008716,0,7008716.00,0.00
07/12/2013,16:00,1634.20,1680.19,1634.20,1680.19,10671711,0,10671711.00,0.00
07/19/2013,16:00,1679.59,1693.12,1671.84,1692.09,10732591,0,10732591.00,0.00
07/26/2013,16:00,1694.41,1698.78,1676.03,1691.65,10104491,0,10104491.00,0.00
08/02/2013,16:00,1690.32,1709.67,1681.86,1709.67,10452436,0,10452436.00,0.00
08/09/2013,16:00,1708.01,1709.24,1684.91,1691.42,8955162,0,8955162.00,0.00
08/16/2013,16:00,1688.37,1696.81,1652.61,1655.83,9293635,0,9293635.00,0.00
08/23/2013,16:00,1655.25,1664.85,1639.43,1663.50,8714851,0,8714851.00,0.00
08/30/2013,16:00,1664.29,1669.51,1627.47,1632.97,8654548,0,8654548.00,0.00
09/06/2013,16:00,1635.95,1664.83,1633.41,1655.17,7838540,0,7838540.00,0.00
09/13/2013,16:00,1656.85,1689.97,1656.85,1687.99,9287814,0,9287814.00,0.00
09/20/2013,16:00,1691.70,1729.86,1691.70,1709.91,10904675,0,10904675.00,0.00
09/27/2013,16:00,1711.44,1711.44,1687.11,1691.75,9698809,0,9698809.00,0.00
10/04/2013,16:00,1687.26,1696.55,1670.36,1690.50,9454749,0,9454749.00,0.00
10/11/2013,16:00,1687.15,1703.44,1646.47,1703.20,10261618,0,10261618.00,0.00
10/18/2013,16:00,1699.86,1745.31,1692.13,1744.50,10529831,0,10529831.00,0.00
10/25/2013,16:00,1745.20,1759.82,1740.50,1759.77,11026229,0,11026229.00,0.00
11/01/2013,16:00,1759.42,1775.22,1752.70,1761.64,10576185,0,10576185.00,0.00
11/08/2013,16:00,1763.40,1774.54,1746.20,1770.61,10530970,0,10530970.00,0.00
11/15/2013,16:00,1769.96,1798.22,1760.64,1798.18,9836845,0,9836845.00,0.00
11/22/2013,16:00,1798.82,1804.84,1777.23,1804.76,9955113,0,9955113.00,0.00
11/29/2013,16:00,1806.33,1813.55,1800.58,1805.81,6457159,0,6457159.00,0.00
12/06/2013,16:00,1806.55,1810.02,1779.09,1805.09,10134716,0,10134716.00,0.00
12/13/2013,16:00,1806.21,1811.52,1772.28,1775.32,9723416,0,9723416.00,0.00
12/20/2013,16:00,1777.48,1823.75,1767.99,1818.31,11836443,0,11836443.00,0.00
12/27/2013,16:00,1822.92,1844.89,1822.92,1841.40,4661980,0,4661980.00,0.00
01/03/2014,16:00,1841.47,1849.44,1827.74,1831.37,5933398,0,5933398.00,0.00
01/10/2014,16:00,1832.31,1843.23,1823.73,1842.37,10591912,0,10591912.00,0.00
01/17/2014,16:00,1841.26,1850.84,1815.52,1838.70,11682243,0,11682243.00,0.00
01/24/2014,16:00,1841.05,1849.31,1790.29,1790.29,10089112,0,10089112.00,0.00
01/31/2014,16:00,1791.03,1798.77,1770.45,1782.59,12928795,0,12928795.00,0.00
02/07/2014,16:00,1782.68,1798.03,1737.92,1797.02,13200625,0,13200625.00,0.00
02/14/2014,16:00,1796.20,1841.65,1791.83,1838.63,10568572,0,10568572.00,0.00
02/21/2014,16:00,1839.03,1847.50,1824.58,1836.25,8740320,0,8740320.00,0.00
02/28/2014,16:00,1836.78,1867.92,1836.78,1859.45,11146088,0,11146088.00,0.00
03/07/2014,16:00,1857.68,1883.57,1834.44,1878.04,10293175,0,10293175.00,0.00
03/14/2014,16:00,1877.86,1882.35,1839.57,1841.13,9872860,0,9872860.00,0.00
03/21/2014,16:00,1842.81,1883.97,1842.81,1866.40,10861948,0,10861948.00,0.00
03/28/2014,16:00,1867.67,1875.92,1842.11,1857.62,10987590,0,10987590.00,0.00
04/04/2014,16:00,1859.16,1897.28,1859.16,1865.09,10391567,0,10391567.00,0.00
04/11/2014,16:00,1863.92,1872.53,1814.36,1815.69,12167556,0,12167556.00,0.00
04/18/2014,16:00,1818.18,1869.63,1815.80,1864.85,8874544,0,8874544.00,0.00
04/25/2014,16:00,1865.79,1884.89,1859.70,1863.40,9857980,0,9857980.00,0.00
05/02/2014,16:00,1865.00,1891.33,1850.61,1881.14,10921722,0,10921722.00,0.00
05/09/2014,16:00,1879.45,1889.07,1859.79,1878.48,9491126,0,9491126.00,0.00
05/16/2014,16:00,1880.03,1902.17,1862.36,1877.86,9274359,0,9274359.00,0.00
05/23/2014,16:00,1876.66,1901.26,1868.14,1900.53,8026609,0,8026609.00,0.00
05/30/2014,16:00,1902.01,1924.03,1902.01,1923.57,6549483,0,6549483.00,0.00
06/06/2014,16:00,1923.87,1949.44,1915.98,1949.44,7874637,0,7874637.00,0.00
06/13/2014,16:00,1948.97,1955.55,1925.78,1936.16,8421150,0,8421150.00,0.00
06/20/2014,16:00,1934.84,1963.91,1930.91,1962.87,9427051,0,9427051.00,0.00
06/27/2014,16:00,1962.92,1968.17,1944.69,1960.96,8741835,0,8741835.00,0.00
07/04/2014,16:00,1960.79,1985.59,1958.22,1985.44,6258014,0,6258014.00,0.00
07/11/2014,16:00,1984.22,1984.22,1952.86,1967.57,8514629,0,8514629.00,0.00
07/18/2014,16:00,1969.86,1983.94,1955.59,1978.22,10166156,0,10166156.00,0.00
07/25/2014,16:00,1976.93,1991.39,1965.77,1978.34,9163174,0,9163174.00,0.00
08/01/2014,16:00,1978.25,1984.85,1916.37,1925.15,10723155,0,10723155.00,0.00
08/08/2014,16:00,1926.62,1942.92,1904.78,1931.59,9678380,0,9678380.00,0.00
08/15/2014,16:00,1933.43,1964.04,1928.29,1955.06,7476887,0,7476887.00,0.00
08/22/2014,16:00,1958.36,1994.76,1958.36,1988.40,7406060,0,7406060.00,0.00
08/29/2014,16:00,1991.74,2005.04,1990.52,2003.37,6333077,0,6333077.00,0.00
09/05/2014,16:00,2004.07,2011.17,1990.10,2007.71,6576285,0,6576285.00,0.00
09/12/2014,16:00,2007.17,2007.17,1980.26,1985.54,8793533,0,8793533.00,0.00
09/19/2014,16:00,1986.04,2019.26,1978.48,2010.40,10044297,0,10044297.00,0.00
09/26/2014,16:00,2009.08,2009.08,1965.99,1982.85,9356621,0,9356621.00,0.00
10/03/2014,16:00,1978.96,1985.17,1926.03,1967.90,10491650,0,10491650.00,0.00
10/10/2014,16:00,1970.01,1977.84,1906.05,1906.13,11760100,0,11760100.00,0.00
10/17/2014,16:00,1905.65,1912.09,1820.66,1886.76,15720115,0,15720115.00,0.00
10/24/2014,16:00,1885.62,1965.27,1882.30,1964.58,10788521,0,10788521.00,0.00
10/31/2014,16:00,1962.97,2018.19,1951.37,2018.05,10267447,0,10267447.00,0.00
11/07/2014,16:00,2018.21,2034.26,2001.01,2031.92,9992629,0,9992629.00,0.00
11/14/2014,16:00,2032.01,2046.18,2030.17,2039.82,8876895,0,8876895.00,0.00
11/21/2014,16:00,2038.29,2071.46,2034.46,2063.50,9425145,0,9425145.00,0.00
11/28/2014,16:00,2065.07,2075.76,2064.75,2067.56,6451164,0,6451164.00,0.00
12/05/2014,16:00,2065.78,2079.47,2049.57,2075.37,10026721,0,10026721.00,0.00
12/12/2014,16:00,2074.84,2075.78,2002.33,2002.33,11066226,0,11066226.00,0.00
12/19/2014,16:00,2005.03,2077.85,1972.56,2070.65,13223708,0,13223708.00,0.00
12/26/2014,16:00,2069.28,2092.70,2069.28,2088.77,5263657,0,5263657.00,0.00
01/02/2015,16:00,2087.63,2093.55,2046.04,2058.20,5043577,0,5043577.00,0.00
01/09/2015,16:00,2054.44,2064.43,1992.44,2044.81,10996960,0,10996960.00,0.00
01/16/2015,16:00,2046.13,2056.93,1988.12,2019.42,12055664,0,12055664.00,0.00
01/23/2015,16:00,2020.76,2064.62,2004.49,2051.82,8880836,0,8880836.00,0.00
01/30/2015,16:00,2050.42,2057.62,1989.18,1994.99,12135701,0,12135701.00,0.00
02/06/2015,16:00,1996.67,2072.40,1980.90,2055.47,12387073,0,12387073.00,0.00
02/13/2015,16:00,2053.47,2097.03,2041.88,2096.99,10464483,0,10464483.00,0.00
02/20/2015,16:00,2096.47,2110.61,2085.44,2110.30,7773926,0,7773926.00,0.00
02/27/2015,16:00,2109.83,2119.59,2103.00,2104.50,9711039,0,9711039.00,0.00
03/06/2015,16:00,2105.23,2117.52,2067.27,2071.26,9877066,0,9877066.00,0.00
03/13/2015,16:00,2072.25,2083.49,2039.69,2053.40,10325472,0,10325472.00,0.00
03/20/2015,16:00,2055.35,2113.92,2055.35,2108.06,10998826,0,10998826.00,0.00
03/27/2015,16:00,2107.99,2114.86,2045.50,2061.02,9975772,0,9975772.00,0.00
04/03/2015,16:00,2064.11,2088.97,2048.38,2066.96,7643751,0,7643751.00,0.00
04/10/2015,16:00,2064.87,2102.61,2056.52,2102.06,9195800,0,9195800.00,0.00
04/17/2015,16:00,2102.03,2111.91,2072.37,2081.18,9826458,0,9826458.00,0.00
04/24/2015,16:00,2084.11,2120.92,2084.11,2117.69,10147695,0,10147695.00,0.00
05/01/2015,16:00,2119.29,2125.92,2077.59,2108.29,11198159,0,11198159.00,0.00
05/08/2015,16:00,2110.23,2120.95,2067.93,2116.10,10092945,0,10092945.00,0.00
05/15/2015,16:00,2115.56,2123.89,2085.57,2122.73,9178329,0,9178329.00,0.00
05/22/2015,16:00,2121.30,2134.72,2120.01,2126.06,8647075,0,8647075.00,0.00
05/29/2015,16:00,2125.34,2126.22,2099.18,2107.39,7751142,0,7751142.00,0.00
06/05/2015,16:00,2108.64,2121.92,2085.67,2092.83,9728989,0,9728989.00,0.00
06/12/2015,16:00,2092.34,2115.02,2072.14,2094.11,8868102,0,8868102.00,0.00
06/19/2015,16:00,2091.34,2126.65,2072.49,2109.76,9469544,0,9469544.00,0.00
06/26/2015,16:00,2112.50,2129.87,2095.38,2101.61,9323698,0,9323698.00,0.00
07/03/2015,16:00,2098.63,2098.63,2056.32,2076.78,8065919,0,8065919.00,0.00
07/10/2015,16:00,2073.95,2083.74,2044.02,2076.62,10309782,0,10309782.00,0.00
07/17/2015,16:00,2080.03,2128.91,2080.03,2126.64,9921245,0,9921245.00,0.00
07/24/2015,16:00,2126.85,2132.82,2077.09,2079.65,11307232,0,11307232.00,0.00
07/31/2015,16:00,2078.19,2114.24,2063.52,2103.92,11255985,0,11255985.00,0.00
08/07/2015,16:00,2104.49,2112.66,2067.91,2077.57,11206397,0,11206397.00,0.00
08/14/2015,16:00,2080.98,2105.35,2052.09,2091.54,10058474,0,10058474.00,0.00
08/21/2015,16:00,2089.70,2103.47,1970.89,1970.89,11262693,0,11262693.00,0.00
08/28/2015,16:00,1965.15,1993.48,1867.01,1988.87,17603885,0,17603885.00,0.00
09/04/2015,16:00,1986.73,1986.73,1903.07,1921.22,11952766,0,11952766.00,0.00
09/11/2015,16:00,1927.30,1988.63,1927.30,1961.05,8618326,0,8618326.00,0.00
09/18/2015,16:00,1963.06,2020.86,1948.27,1958.08,12038216,0,12038216.00,0.00
09/25/2015,16:00,1960.84,1979.64,1908.92,1931.34,10993075,0,10993075.00,0.00
10/02/2015,16:00,1929.18,1951.36,1871.91,1951.36,13229104,0,13229104.00,0.00
10/09/2015,16:00,1954.33,2020.13,1954.33,2014.89,12255642,0,12255642.00,0.00
10/16/2015,16:00,2015.65,2033.54,1990.73,2033.11,10659155,0,10659155.00,0.00
10/23/2015,16:00,2031.73,2079.74,2017.22,2075.15,12061485,0,12061485.00,0.00
10/30/2015,16:00,2075.08,2094.32,2058.84,2079.36,11791929,0,11791929.00,0.00
11/06/2015,16:00,2080.76,2116.48,2080.76,2099.20,11872058,0,11872058.00,0.00
11/13/2015,16:00,2096.56,2096.56,2022.02,2023.04,11665212,0,11665212.00,0.00
11/20/2015,16:00,2022.08,2097.06,2019.39,2089.17,11730129,0,11730129.00,0.00
11/27/2015,16:00,2089.41,2095.61,2070.29,2090.28,6713562,0,6713562.00,0.00
12/04/2015,16:00,2090.95,2104.27,2042.35,2091.69,12144676,0,12144676.00,0.00
12/11/2015,16:00,2090.42,2090.42,2008.80,2012.37,12502015,0,12502015.00,0.00
12/18/2015,16:00,2013.37,2076.72,1993.26,2005.52,14115256,0,14115256.00,0.00
12/25/2015,16:00,2010.27,2067.36,2005.93,2060.99,6785686,0,6785686.00,0.00
01/01/2016,16:00,2057.77,2081.56,2043.62,2043.94,5409195,0,5409195.00,0.00
01/08/2016,16:00,2038.20,2038.20,1918.46,1922.03,13837239,0,13837239.00,0.00
01/15/2016,16:00,1926.12,1950.33,1857.83,1880.29,16241822,0,16241822.00,0.00
01/22/2016,16:00,1888.66,1908.85,1812.29,1906.90,13722033,0,13722033.00,0.00
01/29/2016,16:00,1906.28,1940.24,1872.70,1940.24,15089266,0,15089266.00,0.00
02/05/2016,16:00,1936.94,1947.20,1872.23,1880.02,15862145,0,15862145.00,0.00
02/12/2016,16:00,1873.25,1881.60,1810.10,1864.78,16284202,0,16284202.00,0.00
02/19/2016,16:00,1871.44,1930.68,1871.44,1917.78,11054620,0,11054620.00,0.00
02/26/2016,16:00,1924.44,1962.96,1891.00,1948.05,12114228,0,12114228.00,0.00
03/04/2016,16:00,1947.13,2009.13,1931.81,1999.99,13489647,0,13489647.00,0.00
03/11/2016,16:00,1996.11,2022.37,1969.25,2022.19,12057468,0,12057468.00,0.00
03/18/2016,16:00,2019.27,2052.36,2005.23,2049.56,12216201,0,12216201.00,0.00
03/25/2016,16:00,2047.88,2056.60,2022.49,2035.94,7759820,0,7759820.00,0.00
04/01/2016,16:00,2037.89,2075.07,2028.31,2072.78,9939780,0,9939780.00,0.00
04/08/2016,16:00,2073.19,2074.02,2033.80,2047.60,10673056,0,10673056.00,0.00
04/15/2016,16:00,2050.23,2087.84,2039.74,2080.73,10930652,0,10930652.00,0.00
04/22/2016,16:00,2078.83,2111.05,2073.65,2091.58,11445277,0,11445277.00,0.00
04/29/2016,16:00,2089.37,2099.89,2052.28,2065.30,11858043,0,11858043.00,0.00
05/06/2016,16:00,2067.17,2083.42,2039.45,2057.14,11264621,0,11264621.00,0.00
05/13/2016,16:00,2057.55,2084.87,2043.13,2046.61,10278504,0,10278504.00,0.00
05/20/2016,16:00,2046.53,2071.88,2025.91,2052.32,11180663,0,11180663.00,0.00
05/27/2016,16:00,2052.23,2099.06,2047.26,2099.06,9442834,0,9442834.00,0.00
06/03/2016,16:00,2100.13,2105.26,2085.10,2099.13,8224652,0,8224652.00,0.00
06/10/2016,16:00,2100.83,2120.55,2089.96,2096.07,9338919,0,9338919.00,0.00
06/17/2016,16:00,2091.75,2098.12,2050.37,2071.22,10839464,0,10839464.00,0.00
06/24/2016,16:00,2075.58,2113.32,2032.57,2037.30,11404559,0,11404559.00,0.00
07/01/2016,16:00,2031.45,2108.71,1991.68,2102.95,13023411,0,13023411.00,0.00
